realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,city,day_type
235.1950997,Private room,FALSE,TRUE,2,TRUE,0,1,10,96,1,1.924025288,1.103414034,12.48,41.896,rome,weekend
128.6527781,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,88,1,2.080498226,0.770337275,23.71812,37.96275,athens,weekend
113.4206641,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,2.213767893,0.349862183,23.72692,37.99434,athens,weekday
186.5226842,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,69,1,1.934508172,0.635305379,16.39223,48.19633,vienna,weekend
113.816958,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,10.1993509,4.174417857,13.51665,52.45507,berlin,weekend
121.6225716,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,2.537351823,0.837714891,23.712,37.98896,athens,weekend
362.2934343,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,95,2,2.61976374,0.066838576,16.35,48.226,vienna,weekday
181.8480069,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,1.664528748,0.36586569,23.71891,37.98295,athens,weekday
329.946873,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.737625432,0.203576948,2.374,48.86347,paris,weekday
211.5820728,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,99,0,3.003279484,1.592181268,12.47017,41.88836,rome,weekend
285.1599935,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,85,1,2.70402952,0.333878032,16.4044,48.22155,vienna,weekday
138.9637476,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,80,2,2.890731222,1.588154562,23.74827,37.99952,athens,weekday
258.7078718,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,7.715272335,2.565867365,-0.1042,51.44053,london,weekend
86.94021981,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,92,0,2.929625125,0.088344727,23.72181,37.99966,athens,weekday
336.3485497,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,2,1.355459616,0.361304544,16.36683,48.19722,vienna,weekday
103.1096947,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,94,2,4.468203831,0.401826819,23.77931,37.99584,athens,weekday
100.89607,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,5.291026726,0.383839773,-0.05942,51.52969,london,weekday
388.5321856,Private room,FALSE,TRUE,3,FALSE,1,0,9,95,1,3.279269568,0.486549265,-0.13372,51.53754,london,weekday
289.8685805,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,2.993681882,0.295208511,2.38102,48.87599,paris,weekday
216.9085852,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,94,1,3.084853617,0.284747724,16.41048,48.19571,vienna,weekday
127.7154172,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,97,2,1.846255644,1.124797383,23.75253,37.96595,athens,weekend
135.4527893,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,2.00315391,0.208508697,2.17212,41.40511,barcelona,weekend
242.5153922,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,97,1,0.817555943,0.206147433,19.049,47.505,budapest,weekend
230.2171684,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,90,1,5.944247012,0.123977337,2.27324,48.84626,paris,weekday
346.7140486,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,96,2,2.353525314,1.432186132,12.475,41.895,rome,weekend
161.5505108,Private room,FALSE,TRUE,5,FALSE,0,1,9,80,2,0.190049904,0.236718791,12.50319,41.90243,rome,weekday
417.0938578,Private room,FALSE,TRUE,3,FALSE,1,0,10,90,1,3.502020392,0.232020608,2.37436,48.82848,paris,weekday
147.5229701,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,2.726552204,0.241944203,12.531,41.889,rome,weekday
130.5653176,Private room,FALSE,TRUE,2,FALSE,0,1,9,80,1,5.973847023,0.813786973,2.18052,41.44036,barcelona,weekday
272.8298162,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,2.254808584,0.688429951,19.08179,47.50647,budapest,weekend
145.418839,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,5,60,1,1.974670012,0.546904465,12.52401,41.90806,rome,weekday
370.7242054,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,2.951421468,0.140728187,2.337,48.881,paris,weekday
212.4765478,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,95,1,0.728172518,0.277356417,-9.14601,38.70812,lisbon,weekday
100.660881,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.548167452,0.134582217,-0.08565,51.52662,london,weekday
439.4069868,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,3.394651444,0.163649625,2.12986,41.38261,barcelona,weekday
393.7925249,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,2.429846195,0.19491643,2.33452,48.87482,paris,weekend
310.0053529,Private room,FALSE,TRUE,2,FALSE,1,0,9,97,1,0.273858656,0.243913502,2.17328,41.38697,barcelona,weekend
212.6108328,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.31435907,2.085101268,-0.17997,51.46198,london,weekend
170.6684123,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,89,2,3.040611501,0.447780696,12.48767,41.87576,rome,weekday
173.896696,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.323304245,0.321904554,19.069,47.505,budapest,weekday
189.2589118,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,83,1,1.031645107,0.855793981,-9.15144,38.71147,lisbon,weekday
233.8205574,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,2,6.374710711,1.004546683,19.087,47.55143,budapest,weekend
232.3667066,Private room,FALSE,TRUE,2,FALSE,1,0,8,86,1,5.234437161,0.210737661,-0.05858,51.52739,london,weekday
405.8772526,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,89,1,3.636769076,0.440386141,4.8398,52.37533,amsterdam,weekend
360.7798866,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,1,5.467783909,0.602071508,-0.05872,51.53226,london,weekend
229.5181284,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,2.921186349,0.238365943,2.33,48.835,paris,weekday
216.7255044,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.624701052,1.004509841,12.5038,41.92447,rome,weekend
344.160686,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,87,1,3.056715802,0.155475234,2.34262,48.88324,paris,weekend
206.3662709,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,93,1,4.745509833,1.749057657,13.47012,52.49601,berlin,weekend
238.050477,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,91,2,2.434801091,0.384276545,19.02273,47.50346,budapest,weekday
1020.082956,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,96,2,1.388807901,0.126951124,4.89297,52.36075,amsterdam,weekday
210.203173,Private room,FALSE,TRUE,2,FALSE,1,0,9,88,1,2.478895352,1.333444145,4.85743,52.37769,amsterdam,weekday
196.853155,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,98,2,3.652981155,0.262522512,12.459,41.907,rome,weekday
257.9737336,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,89,0,0.452167163,0.281453778,-9.14438,38.71403,lisbon,weekend
179.744291,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,1,2.250283188,0.37423933,16.35885,48.19087,vienna,weekday
720.4772113,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.418460772,0.121306317,2.32588,48.86918,paris,weekend
150.0946859,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,2.397410498,0.241109111,12.527,41.912,rome,weekend
362.1910205,Private room,FALSE,TRUE,5,FALSE,1,0,10,100,1,7.638804003,3.134943469,-0.05179,51.55815,london,weekend
178.2763516,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,1.90092512,0.311765833,2.15171,41.37698,barcelona,weekend
285.6472795,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,100,2,3.638921753,0.598566657,-9.15651,38.74238,lisbon,weekend
76.21630468,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,6.265880154,0.233052348,12.5707,41.92469,rome,weekday
794.4133293,Private room,FALSE,TRUE,4,FALSE,1,0,9,95,1,0.955205849,0.587610825,4.88704,52.36549,amsterdam,weekend
134.5112835,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,1.686896293,0.544842145,23.71742,37.9809,athens,weekday
162.1950079,Private room,FALSE,TRUE,3,FALSE,0,0,10,99,0,3.679979073,0.205267184,13.39494,52.49309,berlin,weekend
162.4287183,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,5.022976337,0.480004179,13.3578,52.5509,berlin,weekend
638.7732543,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,0.156467659,0.199538279,-0.1263,51.50951,london,weekday
162.1950079,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,3.846810791,0.330506417,13.37059,52.54367,berlin,weekday
148.9257242,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,93,1,4.329572923,0.851524537,12.45026,41.89763,rome,weekend
284.637047,Private room,FALSE,TRUE,3,FALSE,0,1,9,88,1,3.519556239,0.523228384,2.14919,41.41469,barcelona,weekday
339.1181989,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,0.456871781,0.400393386,-9.13447,38.71315,lisbon,weekday
285.9280387,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,4.869713644,0.304681023,12.44464,41.90922,rome,weekend
130.2946918,Private room,FALSE,TRUE,2,FALSE,0,1,9,83,1,4.680670904,0.897317542,-0.06023,51.51095,london,weekday
231.8963287,Private room,FALSE,TRUE,6,TRUE,1,0,10,97,1,7.274486962,1.381570521,-0.22054,51.47829,london,weekend
347.9947649,Private room,FALSE,TRUE,6,FALSE,0,1,10,100,1,2.951469652,0.135577402,13.42776,52.49779,berlin,weekday
208.5627915,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,97,1,1.237221173,0.288513965,23.722,37.979,athens,weekday
204.2682927,Private room,FALSE,TRUE,4,FALSE,0,1,10,94,1,2.357660729,0.272860531,-9.14282,38.73347,lisbon,weekday
1907.044163,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,6,60,3,2.978377933,1.148509656,12.46636,41.90105,rome,weekend
161.5505108,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,5.983629902,0.410676924,12.47197,41.85199,rome,weekday
256.1765187,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,82,0,0.144459442,0.295652379,16.3751,48.2094,vienna,weekend
317.0224207,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,100,2,1.701751782,1.065901478,12.5033,41.91617,rome,weekday
173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.678850668,0.245550626,2.15537,41.37679,barcelona,weekday
285.6472795,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,80,1,0.937113086,0.69313296,-9.15012,38.71043,lisbon,weekday
353.2538395,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,80,0,4.276028326,0.511098821,-0.18178,51.49017,london,weekend
682.9887815,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,2,4.340647361,0.33119012,-0.18699,51.49633,london,weekend
145.5819751,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,8.370648329,4.554398888,-0.03778,51.45812,london,weekend
310.9198241,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,3.549138845,0.222857006,-0.1781,51.5129,london,weekday
150.743199,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,10.84762163,1.231118083,13.26081,52.50156,berlin,weekend
196.3855703,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,5.115552587,0.688371201,12.4426,41.9125,rome,weekend
1233.339547,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,1.892689519,0.090539999,2.33548,48.86922,paris,weekday
884.3105435,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,88,2,4.795004769,0.405852858,-0.05941,51.51549,london,weekday
104.3621013,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,3.115330347,0.148362176,-9.125,38.738,lisbon,weekday
125.1376749,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,99,1,1.118486576,0.714227886,23.746,37.97,athens,weekend
227.0756685,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,92,1,1.174855719,0.326009549,23.72684,37.96743,athens,weekday
158.3020638,Private room,FALSE,TRUE,2,FALSE,0,1,9,81,1,2.635643465,2.001620864,-9.16744,38.70292,lisbon,weekend
242.7998882,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,90,1,4.260236933,0.36643765,2.35274,48.89489,paris,weekend
231.7073171,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,91,1,1.096649517,0.311278854,-9.12709,38.71344,lisbon,weekend
647.2795497,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,97,2,0.557776246,0.385663661,-9.13398,38.70999,lisbon,weekday
194.7367188,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,4,40,1,1.982645468,0.457929527,23.757,37.98069,athens,weekday
213.8850746,Private room,FALSE,TRUE,2,FALSE,0,0,6,100,1,1.130395837,0.320933902,2.17175,41.37704,barcelona,weekend
132.0674907,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,1,0.636195528,0.159269592,19.05813,47.49348,budapest,weekday
114.0906647,Private room,FALSE,TRUE,3,TRUE,1,0,10,96,1,4.584520915,0.932605383,12.44754,41.89516,rome,weekend
329.946873,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,0,0.99461183,0.116211101,2.35126,48.86546,paris,weekend
122.5334556,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,5.272086637,0.304485364,-0.05907,51.52886,london,weekday
496.0131332,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,7,60,1,0.815062294,0.689561854,-9.14887,38.71113,lisbon,weekday
138.638861,Private room,FALSE,TRUE,3,TRUE,1,0,10,98,1,1.605811175,0.429214608,12.515,41.89,rome,weekend
239.4033619,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,95,1,2.274182644,1.267463181,12.47548,41.89649,rome,weekend
166.8468299,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.962616599,0.391145214,19.05115,47.50696,budapest,weekday
285.9280387,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,98,2,1.115454373,0.834232346,12.514,41.896,rome,weekday
121.8569119,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,1.227606741,0.226214821,23.72765,37.96636,athens,weekday
205.0358871,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,1.459798677,0.873877436,12.503,41.914,rome,weekday
135.0844278,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.493804659,0.374960186,-9.14097,38.73482,lisbon,weekend
200.3914624,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,93,1,2.891205536,0.240686394,2.382,48.874,paris,weekday
1309.842437,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,2,1.808420481,0.283907596,2.17145,41.40339,barcelona,weekend
115.933899,Private room,FALSE,TRUE,2,FALSE,0,0,8,80,1,4.82774091,0.346032186,16.36503,48.25157,vienna,weekend
193.2457786,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,1,1.014249948,0.492605526,-9.1285,38.71511,lisbon,weekend
1031.550005,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,92,2,4.501657877,0.189857037,2.29475,48.86982,paris,weekday
104.2348322,Private room,FALSE,TRUE,2,FALSE,0,0,8,85,1,7.692475372,0.19304644,13.32954,52.47914,berlin,weekend
652.3476054,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,8,90,1,0.406030147,0.276397924,19.053,47.495,budapest,weekend
695.5447852,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,0,5.032582762,0.124197124,2.28416,48.85767,paris,weekday
220.3888941,Private room,FALSE,TRUE,4,TRUE,0,0,10,91,1,3.010615211,0.280289138,13.37962,52.50844,berlin,weekday
259.9770884,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,96,1,4.244629651,1.954467309,12.4678,41.92912,rome,weekend
106.3904577,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,2,3.318860983,0.919021292,23.73805,38.00538,athens,weekend
408.0528705,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,93,1,3.401959179,0.100295708,-0.17549,51.51453,london,weekday
150.0946859,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,1,5.377395777,2.676202553,12.45047,41.87178,rome,weekend
671.5444123,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,88,2,4.997688502,0.211197259,2.28509,48.86188,paris,weekend
272.3925809,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,4.737221192,0.573650265,2.41555,48.84666,paris,weekday
257.5046904,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,0.929036861,0.50342603,-9.13,38.716,lisbon,weekday
208.7277657,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,1.540427696,0.210667325,16.36521,48.22118,vienna,weekday
193.5605259,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,6.130343326,1.238453059,-0.10077,51.45582,london,weekend
191.7097234,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,1.634652631,0.272881645,12.483,41.904,rome,weekend
181.5196998,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,94,1,0.969805243,0.429548338,-9.12848,38.71212,lisbon,weekend
257.7671159,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.129663645,0.710069479,-0.04603,51.52955,london,weekend
373.2449023,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,4.461207729,0.909616693,-0.18148,51.48658,london,weekday
276.0442232,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,4.281481486,0.125775289,16.33299,48.18125,vienna,weekday
322.633437,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,93,2,1.994941113,0.896753039,12.47832,41.89915,rome,weekday
273.9212008,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,0.80295067,0.574607544,-9.14797,38.71548,lisbon,weekend
71.70810583,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,92,1,1.910378517,0.248018826,23.72033,37.98797,athens,weekday
126.2964792,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.548182633,0.134599051,-0.08565,51.52662,london,weekend
176.3917308,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,4.42025121,1.65924343,-0.15478,51.47243,london,weekday
155.0026765,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,1.820917943,0.221794808,2.17603,41.4029,barcelona,weekend
179.9195654,Private room,FALSE,TRUE,2,FALSE,1,0,9,86,1,3.538521291,0.395876532,-0.17219,51.52363,london,weekend
115.7272111,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,0.816933303,0.469206948,12.50037,41.90809,rome,weekend
96.0794882,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,3.110498134,0.615116101,23.76046,37.99534,athens,weekend
522.3443395,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,2,3.845073813,0.696826279,4.862,52.34439,amsterdam,weekend
521.1726384,Private room,FALSE,TRUE,3,FALSE,0,1,9,86,0,0.821412817,0.633240499,4.88577,52.36737,amsterdam,weekday
155.4719098,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,1.081804213,0.731458524,12.51291,41.89527,rome,weekday
242.6764548,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,2.887515462,1.244168674,12.46746,41.9004,rome,weekend
127.183036,Private room,FALSE,TRUE,2,FALSE,1,0,9,84,1,0.724193196,0.325331817,12.509,41.905,rome,weekend
193.3253369,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,7.3954515,3.27162541,-0.071,51.452,london,weekday
375.361603,Private room,FALSE,TRUE,2,FALSE,0,1,9,82,1,1.456643489,0.200257575,-0.137,51.52,london,weekday
313.0365248,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.785141578,0.541819092,-0.16606,51.51525,london,weekend
189.439836,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,3.769600403,0.281543436,2.34181,48.8897,paris,weekday
368.9243214,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,2.546505695,1.167865029,12.476,41.889,rome,weekday
184.4621607,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,4.531962793,2.193796133,12.46588,41.93131,rome,weekend
158.9150899,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,3.719961213,0.206447042,2.34087,48.8891,paris,weekday
202.9680849,Private room,FALSE,TRUE,3,FALSE,0,1,7,79,1,5.235776293,0.254262702,-0.059,51.528,london,weekday
178.8511444,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,94,1,1.12917135,0.574733167,12.499,41.891,rome,weekday
207.6076029,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,88,1,3.954288234,0.160550433,12.45591,41.90917,rome,weekday
157.5392095,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,2.855670844,0.413800481,16.34403,48.19217,vienna,weekend
187.4456125,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,9.011151313,0.835954306,-0.21664,51.44949,london,weekend
138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,3.898785409,0.390972001,2.12365,41.39091,barcelona,weekday
315.1875893,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,1.292783214,0.170231356,23.727,37.966,athens,weekend
340.4324727,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,65,0,0.187260231,0.06583676,2.35051,48.85738,paris,weekday
387.9671917,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,95,1,3.783683844,0.429960755,2.40383,48.86129,paris,weekday
387.8266187,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,7,73,1,5.800541971,0.151912767,-0.18232,51.54768,london,weekday
183.1484761,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,93,0,3.149639521,0.194872757,2.35738,48.8284,paris,weekday
276.8174228,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,2.358206059,0.197566295,-0.13077,51.52942,london,weekend
236.6001082,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,4.787170747,0.713215364,-0.1447,51.46666,london,weekday
173.3888798,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,1.230307156,0.405261807,2.18332,41.38241,barcelona,weekday
257.5319269,Private room,FALSE,TRUE,3,FALSE,0,0,9,90,1,2.267951258,0.307018129,-0.15273,51.52128,london,weekday
162.3819147,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,2,1.929540957,0.252485259,19.05859,47.51566,budapest,weekday
226.1383076,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,98,1,0.813789394,0.651600435,23.74302,37.97141,athens,weekend
138.9637476,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,1.301787247,1.196694623,23.74227,37.96518,athens,weekend
128.7775532,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,91,1,0.53056613,0.484892026,19.04852,47.50135,budapest,weekend
226.2580932,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,1.350859893,0.245694707,16.36763,48.21999,vienna,weekend
228.6585366,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,88,1,1.051600572,0.453056129,-9.12781,38.71036,lisbon,weekday
93.97042626,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,93,1,1.837285405,0.403544076,23.72556,37.96096,athens,weekday
285.7546038,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,6.588122874,1.118127896,-0.03391,51.49867,london,weekend
103.0127708,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,5.797049489,0.101072162,-0.2096,51.51786,london,weekend
262.6641651,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,2.289795045,0.395039637,-9.139,38.733,lisbon,weekend
235.1104483,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,2.549523614,0.082083901,2.32955,48.83949,paris,weekday
332.9203002,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,1.214358904,0.360022094,12.48937,41.89568,rome,weekend
312.938207,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,93,1,3.181610856,0.253439074,13.46203,52.51646,berlin,weekend
91.46554332,Private room,FALSE,TRUE,2,FALSE,0,0,7,80,1,2.423346188,1.013343695,2.16352,41.40841,barcelona,weekday
303.2286723,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,2,4.056143971,0.578383757,12.45682,41.91435,rome,weekend
210.4131111,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,2,0.335749516,0.451240772,12.506,41.902,rome,weekend
159.0919773,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,1,0.512416087,0.400857847,19.061,47.499,budapest,weekend
287.6974853,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,1,2.712041344,1.743802376,13.438,52.544,berlin,weekday
278.2179141,Private room,FALSE,TRUE,2,FALSE,0,1,9,95,1,1.952593779,0.136100584,2.356,48.874,paris,weekday
101.0480801,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,91,2,1.991660221,0.229132405,19.08005,47.49471,budapest,weekend
456.4731103,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,3.037813859,0.157186426,2.32812,48.87854,paris,weekend
139.2913901,Private room,FALSE,TRUE,2,FALSE,0,0,7,80,1,4.654970846,0.331238292,13.3551,52.54203,berlin,weekday
147.5229701,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,98,1,3.986705578,0.306401315,12.45647,41.91176,rome,weekend
218.8296355,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,88,2,3.255845404,0.128202491,12.523,41.876,rome,weekday
74.05150798,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,3.311975945,1.856864552,23.75,38.00306,athens,weekend
95.14212734,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,1.094537003,0.663117227,23.73708,37.98533,athens,weekend
338.8836773,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,2,1.387697926,0.960226896,-9.155,38.709,lisbon,weekday
270.6728419,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,3.5630456,0.192315942,2.13886,41.40904,barcelona,weekend
265.5074637,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,2.993220663,2.2304375,4.93685,52.37062,amsterdam,weekend
596.4392389,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,83,2,5.763004248,0.489171515,-0.2102,51.50387,london,weekend
607.4931207,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,94,2,4.901380919,0.550733384,-0.06347,51.52687,london,weekday
165.6718522,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,0,2.380000575,0.495851566,19.08469,47.50424,budapest,weekend
